id,host_id,listing_url,last_scraped,host_since,first_review,last_review,host_name,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,has_availability,instant_bookable,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calendar_updated,calculated_host_listings_count_shared_rooms,host_location,source,neighbourhood_group_cleansed
918743,4934787,https://www.airbnb.com/rooms/918743,2024-12-23,2013-02-02,2013-02-26,2024-11-30,Kr,within a day,100%,50%,t,2,t,t,College Area,32.76313,-117.0798,Private room in home,Private room,1,1 private bath,1.0,1.0,"[""Free washer \u2013 In building"", ""Wifi"", ""Toaster"", ""Dishes and silverware"", ""40 inch TV with Amazon Prime Video, Fire TV, DVD player"", ""Long term stays allowed"", ""Rice maker"", ""BBQ grill: charcoal"", ""Carbon monoxide alarm"", ""Free dryer \u2013 In building"", ""Smoke alarm"", ""Coffee"", ""Drying rack for clothing"", ""Liquid body wash body soap"", ""Refrigerator"", ""Frigidaire gas stove"", ""Sun loungers"", ""Dedicated workspace"", ""Fire extinguisher"", ""Window AC unit"", ""Oven"", ""Shower gel"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Blender"", ""Shampoo"", ""Dining table"", ""Portable heater"", ""Indoor fireplace: electric"", ""Cooking basics"", ""Fire pit"", ""Hot water kettle"", ""Board games"", ""Bed linens"", ""Portable fans"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Iron"", ""Single level home"", ""First aid kit"", ""Outdoor furniture"", ""Baking sheet"", ""Host greets you"", ""Kitchen"", ""Hot water"", ""Outdoor dining area"", ""Shared backyard \u2013 Fully fenced"", ""Lock on bedroom door"", ""Coffee maker"", ""Shared patio or balcony"", ""Clothing storage: closet"", ""Freezer"", ""Laundromat nearby""]",t,f,35.0,31,1100,31.0,1100.0,0,326,115,1,1,4.81,4.84,4.76,4.94,4.91,4.75,4.83,,,0,"San Diego, CA",city scrape,
1003174,5062900,https://www.airbnb.com/rooms/1003174,2024-12-23,2013-02-12,2013-09-22,2023-12-10,Susanna,within a few hours,100%,0%,f,4,t,t,Balboa Park,32.72829,-117.13077,Private room in home,Private room,1,1 bath,1.0,1.0,"[""Private living room"", ""Dishes and silverware"", ""TV"", ""Private backyard \u2013 Fully fenced"", ""Refrigerator"", ""Dedicated workspace"", ""Dryer"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Shampoo"", ""Private entrance"", ""Cooking basics"", ""Fire pit"", ""Private patio or balcony"", ""Free parking on premises"", ""Breakfast"", ""Essentials"", ""Iron"", ""Kitchen"", ""Washer"", ""Fast wifi \u2013 106 Mbps"", ""Outdoor dining area"", ""Coffee maker""]",t,f,60.0,31,75,31.0,75.0,28,323,38,0,0,4.92,4.92,4.84,4.97,4.95,4.87,4.84,,,0,"San Diego, CA",city scrape,
1066097,1292892,https://www.airbnb.com/rooms/1066097,2024-12-23,2011-10-15,2013-06-11,2024-11-08,Xenia & Shawn,within a few hours,100%,100%,t,1,t,t,Bay Park,32.78155,-117.20103,Private room in home,Private room,2,1 private bath,1.0,1.0,"[""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Heating"", ""Luggage dropoff allowed"", ""Bay view"", ""Smoke alarm"", ""Refrigerator"", ""Dedicated workspace"", ""Fire extinguisher"", ""TV with standard cable"", ""Exterior security cameras on property"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Shampoo"", ""Private entrance"", ""Bed linens"", ""Free parking on premises"", ""Microwave"", ""Essentials"", ""Extra pillows and blankets"", ""Backyard"", ""Iron"", ""Ocean view"", ""Ethernet connection"", ""Exercise equipment"", ""Host greets you"", ""Kitchen"", ""Hot water"", ""Coffee maker"", ""Shared patio or balcony""]",t,f,78.0,3,90,3.0,90.0,22,171,56,11,0,4.89,4.91,4.93,4.94,4.98,4.96,4.93,"STR-06982L, 609621",,0,"San Diego, CA",city scrape,
1115516,48669,https://www.airbnb.com/rooms/1115516,2024-12-23,2009-10-27,2013-05-28,2024-11-04,Jennifer,within an hour,100%,100%,t,2,t,t,Pacific Beach,32.80746,-117.23471,Private room in condo,Private room,2,1 private bath,1.0,1.0,"[""Wifi"", ""Dishes and silverware"", ""Coffee maker: drip coffee maker"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Clothing storage: wardrobe and dresser"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Coffee"", ""Wine glasses"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Shower gel"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Shampoo"", ""Small single burner electric stove"", ""Private entrance"", ""Conditioner"", ""Cooking basics"", ""HDTV with Roku"", ""Bed linens"", ""Portable fans"", ""Mini fridge"", ""Microwave"", ""Private patio or balcony"", ""Free parking on premises"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Single level home"", ""Outdoor furniture"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Hot water"", ""Lock on bedroom door"", ""Freezer""]",t,f,87.0,6,365,6.0,365.0,10,344,46,3,0,4.89,5.0,4.73,4.87,4.93,4.82,4.73,"STR-06735L, 631362",,0,"San Diego, CA",city scrape,
1127311,6183960,https://www.airbnb.com/rooms/1127311,2024-12-23,2013-05-01,2013-06-08,2024-09-01,Susan,,,100%,t,2,t,t,Balboa Park,32.71798,-117.13071,Private room in condo,Private room,1,1 private bath,1.0,1.0,"[""Clothing storage: closet and dresser"", ""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Long term stays allowed"", ""Rice maker"", ""Carbon monoxide alarm"", ""Heating"", ""Stove"", ""Luggage dropoff allowed"", ""Ceiling fan"", ""Smoke alarm"", ""Coffee"", ""There will be space available for you in our full size double door refrigerator freezer.  refrigerator"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Fire extinguisher"", ""Oven"", ""Shower gel"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Blender"", ""Shampoo"", ""Dining table"", ""Bathtub"", ""Cooking basics"", ""Bidet"", ""Indoor fireplace: wood-burning"", ""Board games"", ""Bed linens"", ""Private patio or balcony"", ""Free parking on premises"", ""Microwave"", ""Breakfast"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""TV with standard cable, Amazon Prime Video, Netflix"", ""Iron"", ""Single level home"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Ethernet connection"", ""Host greets you"", ""Beach essentials"", ""Kitchen"", ""Hot water"", ""Books and reading material"", ""Outdoor dining area"", ""Lock on bedroom door"", ""Coffee maker"", ""Elevator"", ""Cleaning available during stay"", ""Laundromat nearby""]",t,f,75.0,31,120,31.0,120.0,21,170,224,3,0,4.96,4.96,5.0,4.98,4.99,4.8,4.94,,,0,"San Diego, CA",city scrape,
1339446,7263590,https://www.airbnb.com/rooms/1339446,2024-12-23,2013-07-03,2013-07-15,2019-07-21,Nelson,,,,f,3,t,t,Midtown,32.74874,-117.14694,Private room in condo,Private room,2,1.5 baths,1.0,2.0,"[""Air conditioning"", ""Kitchen"", ""Washer"", ""TV with standard cable"", ""Wifi"", ""Dryer"", ""Elevator"", ""Heating"", ""Smoking allowed"", ""Smoke alarm""]",t,f,132.0,31,1125,31.0,1125.0,30,365,28,0,0,4.93,4.86,4.86,5.0,5.0,4.89,4.86,,,0,"San Diego, CA",city scrape,
1346986,7307828,https://www.airbnb.com/rooms/1346986,2024-12-23,2013-07-05,2013-08-05,2024-09-23,Sharon & Terry,within an hour,100%,82%,t,1,t,t,University City,32.84688,-117.21555,Private room in home,Private room,2,1 private bath,1.0,1.0,"[""Wifi"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Heating"", ""Smoke alarm"", ""Ceiling fan"", ""Refrigerator"", ""Fire extinguisher"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Indoor fireplace"", ""Shampoo"", ""Free parking on premises"", ""Microwave"", ""Essentials"", ""Backyard"", ""Iron"", ""First aid kit"", ""Host greets you"", ""Hot water""]",t,f,100.0,2,4,2.0,4.0,17,345,318,20,0,4.98,4.99,4.99,4.98,4.99,4.93,4.96,"STR-06319L, 613201",,0,"San Diego, CA",city scrape,
1393792,5488607,https://www.airbnb.com/rooms/1393792,2024-12-23,2013-03-16,2013-07-20,2023-05-01,Soley,within an hour,100%,100%,f,3,t,f,Otay Ranch,32.63572,-116.98463,Private room in home,Private room,1,1 private bath,,,"[""Private living room"", ""Wifi"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Heating"", ""Smoke alarm"", ""Refrigerator"", ""Fire extinguisher"", ""Dryer"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Shampoo"", ""Bed linens"", ""Free parking on premises"", ""Essentials"", ""Iron"", ""First aid kit"", ""Park view"", ""Ethernet connection"", ""Host greets you"", ""Air conditioning"", ""Kitchen"", ""Hot water"", ""Washer"", ""Lock on bedroom door"", ""Coffee maker""]",t,f,,30,30,30.0,30.0,0,22,27,0,0,4.74,4.85,4.96,4.89,4.85,4.89,4.89,STR22-0138,,0,"Chula Vista, CA",previous scrape,
1438332,5488607,https://www.airbnb.com/rooms/1438332,2024-12-23,2013-03-16,2014-01-18,2024-07-24,Soley,within an hour,100%,100%,f,3,t,f,Otay Ranch,32.63568,-116.98324,Private room in home,Private room,1,1.5 shared baths,1.0,1.0,"[""Private living room"", ""Wifi"", ""Carbon monoxide alarm"", ""Heating"", ""Smoke alarm"", ""Clothing storage"", ""Refrigerator"", ""Dedicated workspace"", ""Fire extinguisher"", ""Hair dryer"", ""Hangers"", ""Indoor fireplace"", ""Shampoo"", ""Fire pit"", ""Hot water kettle"", ""Bed linens"", ""Free parking on premises"", ""Microwave"", ""Essentials"", ""Extra pillows and blankets"", ""Iron"", ""First aid kit"", ""Outdoor furniture"", ""Paid washer"", ""Ethernet connection"", ""Host greets you"", ""Air conditioning"", ""Kitchen"", ""Hot water"", ""Outdoor dining area"", ""Lock on bedroom door"", ""Shared patio or balcony"", ""Room-darkening shades""]",t,f,69.0,3,7,3.0,7.0,29,364,51,4,0,4.98,4.98,4.98,5.0,4.98,4.96,4.98,STR24-0013,,0,"Chula Vista, CA",city scrape,
1493005,3113080,https://www.airbnb.com/rooms/1493005,2024-12-23,2012-07-31,2014-07-28,2024-12-10,Shaun,within an hour,100%,100%,f,6,t,t,Grant Hill,32.7072,-117.14632,Private room in bungalow,Private room,2,1 shared bath,1.0,1.0,"[""Standard refrigerator"", ""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Coffee maker: drip coffee maker, pour-over coffee"", ""32 inch HDTV with Amazon Prime Video, Disney+, Fire TV, HBO Max, Hulu, Netflix"", ""Smoke alarm"", ""Ceiling fan"", ""Dedicated workspace"", ""Fire extinguisher"", ""Window AC unit"", ""Central heating"", ""Shower gel"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Blender"", ""Kitchenette"", ""Private entrance"", ""Cooking basics"", ""Standard conditioner"", ""Hot water kettle"", ""Bed linens"", ""Private patio or balcony"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Counter top electric convection oven  oven"", ""Standard  shampoo"", ""Lockbox"", ""Single level home"", ""Standard gas stove"", ""Outdoor furniture"", ""Hot water"", ""Shared backyard \u2013 Fully fenced"", ""Lock on bedroom door"", ""BBQ grill: gas"", ""Self check-in"", ""Freezer"", ""Standard body soap"", ""Laundromat nearby"", ""Room-darkening shades"", ""Barbecue utensils""]",t,f,95.0,1,30,1.1,30.0,15,23,59,38,2,4.97,4.85,4.92,4.95,5.0,4.69,4.86,"STR-07635L, 631664",,0,"San Diego, CA",city scrape,
1577427,8381999,https://www.airbnb.com/rooms/1577427,2024-12-23,2013-08-25,2013-10-01,2024-12-07,Jacqueline,within an hour,100%,88%,t,8,t,f,North Clairemont,32.8366,-117.19631,Private room in home,Private room,1,1 shared bath,1.0,1.0,"[""32 inch HDTV with Fire TV, Amazon Prime Video"", ""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Long term stays allowed"", ""Keypad"", ""Carbon monoxide alarm"", ""Heating"", ""Stove"", ""Luggage dropoff allowed"", ""Ceiling fan"", ""Smoke alarm"", ""Drying rack for clothing"", ""Refrigerator"", ""Coffee"", ""Wine glasses"", ""Dedicated workspace"", ""Fire extinguisher"", ""Oven"", ""Varies conditioner"", ""Shower gel"", ""Free street parking"", ""Patio or balcony"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Blender"", ""Shampoo"", ""Bathtub"", ""Cooking basics"", ""Hot water kettle"", ""Bed linens"", ""Portable fans"", ""Mini fridge"", ""Microwave"", ""Free parking on premises"", ""Breakfast"", ""Essentials"", ""Varies liquid body soap"", ""Extra pillows and blankets"", ""Backyard"", ""Iron"", ""Single level home"", ""First aid kit"", ""Outdoor furniture"", ""Baking sheet"", ""Beach essentials"", ""Kitchen"", ""Hot water"", ""Clothing storage: dresser"", ""Books and reading material"", ""Outdoor dining area"", ""Lock on bedroom door"", ""Coffee maker"", ""Self check-in"", ""Laundromat nearby"", ""Room-darkening shades""]",t,f,58.0,2,120,2.0,120.0,26,86,185,18,1,4.77,4.85,4.76,4.84,4.86,4.76,4.73,"STR-07562L, 631599",,0,"San Diego, CA",city scrape,
1713841,708301,https://www.airbnb.com/rooms/1713841,2024-12-23,2011-06-16,2014-02-20,2024-12-01,Susie And Marcelo,within an hour,100%,80%,t,2,t,t,Clairemont Mesa,32.80862,-117.15669,Private room in home,Private room,1,1 shared bath,1.0,1.0,"[""Dishes and silverware"", ""Carbon monoxide alarm"", ""Heating"", ""Stove"", ""Smoke alarm"", ""Refrigerator"", ""Dedicated workspace"", ""Fire extinguisher"", ""Oven"", ""Free street parking"", ""Patio or balcony"", ""Hair dryer"", ""Hangers"", ""Indoor fireplace"", ""Shampoo"", ""Bathtub"", ""Cooking basics"", ""Bidet"", ""Bed linens"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Backyard"", ""Iron"", ""First aid kit"", ""Host greets you"", ""Kitchen"", ""Hot water"", ""Washer"", ""Lock on bedroom door"", ""Coffee maker""]",t,f,45.0,2,14,2.0,14.0,5,64,81,11,1,4.91,4.86,4.83,4.98,4.98,4.85,4.83,"STR-06776L, 622482",,0,"San Diego, CA",city scrape,
1758781,9247073,https://www.airbnb.com/rooms/1758781,2024-12-23,2013-10-05,2013-12-08,2024-12-01,Richard,within an hour,100%,98%,t,1,t,t,Mission Bay,32.76772,-117.25286,Private room in condo,Private room,2,1.5 baths,,,"[""Wifi"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Heating"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Courtyard view"", ""Refrigerator"", ""Dedicated workspace"", ""Fire extinguisher"", ""Garden view"", ""Dryer"", ""Exterior security cameras on property"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Shampoo"", ""Coffee maker: drip coffee maker, Nespresso"", ""Bed linens"", ""Portable fans"", ""Private patio or balcony"", ""Microwave"", ""Free parking on premises"", ""Essentials"", ""Extra pillows and blankets"", ""Beach access \u2013 Beachfront"", ""Body soap"", ""Backyard"", ""Iron"", ""Ocean view"", ""First aid kit"", ""Park view"", ""Host greets you"", ""Beach essentials"", ""Hot water"", ""Washer"", ""Outdoor dining area"", ""Lock on bedroom door"", ""Beach view"", ""Lake access""]",t,f,,1,14,1.0,14.0,0,0,558,33,2,4.96,4.95,4.97,4.99,4.99,4.98,4.93,"STR-07553L, 631335",,0,"San Diego, CA",previous scrape,
1762939,9266843,https://www.airbnb.com/rooms/1762939,2024-12-23,2013-10-06,2014-02-10,2018-09-30,Najia,,,,f,2,t,t,University City,32.86907,-117.22777,Private room in rental unit,Private room,1,1 shared bath,1.0,2.0,"[""Wifi"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Heating"", ""Stove"", ""Smoke alarm"", ""Refrigerator"", ""TV with standard cable"", ""Oven"", ""Dryer"", ""Free street parking"", ""Patio or balcony"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Indoor fireplace"", ""Shampoo"", ""Cooking basics"", ""Microwave"", ""Essentials"", ""Iron"", ""First aid kit"", ""BBQ grill"", ""Host greets you"", ""Kitchen"", ""Hot water"", ""Washer"", ""Lock on bedroom door"", ""Coffee maker"", ""Elevator""]",t,f,68.0,31,1125,31.0,1125.0,0,35,68,0,0,4.82,4.92,4.92,4.95,4.98,4.55,4.77,,,0,"Oceanside, CA",city scrape,
1766887,5773366,https://www.airbnb.com/rooms/1766887,2024-12-23,2013-04-04,2014-02-09,2024-12-08,Carl,within an hour,100%,75%,f,3,t,t,South Park,32.7262,-117.122,Private room in home,Private room,2,1 bath,,,"[""Heating"", ""Kitchen"", ""Washer"", ""Wifi"", ""Outdoor shower"", ""Dryer"", ""Free street parking"", ""Essentials"", ""Shared patio or balcony"", ""Indoor fireplace"", ""Private entrance"", ""Smoke alarm""]",t,f,,1,1125,1.0,1125.0,0,0,83,7,1,4.83,4.9,4.94,4.91,4.96,4.77,4.75,"STR-10089L, 612521",,0,"San Diego, CA",previous scrape,
1815604,9444320,https://www.airbnb.com/rooms/1815604,2024-12-23,2013-10-15,2015-02-06,2024-11-30,Kenia Siqueira,within a day,100%,88%,f,11,t,t,Pacific Beach,32.80423,-117.23939,Private room in condo,Private room,2,1 shared bath,1.0,2.0,"[""Resort access"", ""Clothing storage: closet and dresser"", ""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Long term stays allowed"", ""Rice maker"", ""Carbon monoxide alarm"", ""Shared sauna"", ""Heating"", ""Stove"", ""Luggage dropoff allowed"", ""Stainless steel oven"", ""Smoke alarm"", ""Refrigerator"", ""Shared gym in building"", ""Dedicated workspace"", ""Fire extinguisher"", ""Ping pong table"", ""Free street parking"", ""Shared hot tub"", ""Hair dryer"", ""Hangers"", ""Exercise equipment: free weights"", ""Blender"", ""Coffee maker: drip coffee maker, french press, Keurig coffee machine"", ""Dining table"", ""Bathtub"", ""Cooking basics"", ""Bed linens"", ""Portable fans"", ""Mini fridge"", ""Microwave"", ""Private patio or balcony"", ""BBQ grill: electric"", ""Cleaning products"", ""Essentials"", ""Extra pillows and blankets"", ""Beach access \u2013 Beachfront"", ""Iron"", ""Single level home"", ""First aid kit"", ""Outdoor furniture"", ""42 inch HDTV with Roku"", ""Paid washer \u2013 In building"", ""Baking sheet"", ""Ethernet connection"", ""Host greets you"", ""Kitchen"", ""Hot water"", ""Shared outdoor pool - available all year, open specific hours, heated"", ""Books and reading material"", ""Outdoor shower"", ""Outdoor dining area"", ""Shared backyard \u2013 Fully fenced"", ""Lock on bedroom door"", ""Paid dryer \u2013 In building"", ""Elevator"", ""Cleaning available during stay"", ""Freezer"", ""Pool table"", ""Laundromat nearby"", ""Room-darkening shades""]",t,f,86.0,28,95,27.3,95.0,29,159,95,3,1,4.73,4.73,4.63,4.68,4.76,4.81,4.63,"STR-08291L, 649630",,0,"San Diego, CA",city scrape,
1854742,9681550,https://www.airbnb.com/rooms/1854742,2024-12-23,2013-10-28,2015-06-15,2018-03-05,Konrad,,,,f,3,t,t,Sabre Springs,32.94966,-117.1014,Private room in home,Private room,2,1 bath,1.0,1.0,"[""Heating"", ""Air conditioning"", ""Fire extinguisher"", ""Washer"", ""Wifi"", ""Free parking on premises"", ""Dryer"", ""Essentials"", ""Carbon monoxide alarm"", ""TV"", ""Smoking allowed"", ""First aid kit"", ""Smoke alarm""]",t,f,300.0,31,1125,31.0,1125.0,30,365,10,0,0,4.4,4.56,4.67,4.89,4.67,4.78,4.89,,,0,"San Diego, CA",city scrape,
1906699,9773685,https://www.airbnb.com/rooms/1906699,2024-12-23,2013-11-02,2016-04-02,2024-10-22,Mary,within an hour,100%,100%,t,3,t,t,University City,32.87119,-117.20409,Private room in townhouse,Private room,1,1 private bath,2.0,0.0,"[""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Heating"", ""TV"", ""Stove"", ""Smoke alarm"", ""Refrigerator"", ""Fire extinguisher"", ""Oven"", ""Dryer"", ""Pocket wifi"", ""Patio or balcony"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Shampoo"", ""Bed linens"", ""Microwave"", ""Essentials"", ""Extra pillows and blankets"", ""Iron"", ""Ethernet connection"", ""Host greets you"", ""Air conditioning"", ""Kitchen"", ""Hot water"", ""Washer"", ""Cleaning available during stay"", ""Shared pool""]",t,f,109.0,7,1125,7.0,1125.0,25,360,64,7,0,4.89,4.92,4.83,4.9,4.92,4.94,4.83,"STR-06246L, 646834",,0,"San Diego, CA",city scrape,
1909693,9859428,https://www.airbnb.com/rooms/1909693,2024-12-23,2013-11-06,,,Byron,,,,f,1,t,t,Columbia,32.7174,-117.16901,Private room in condo,Private room,2,1 bath,1.0,1.0,"[""Gym"", ""Wifi"", ""Washer"", ""Dryer"", ""Pool"", ""Hot tub"", ""Elevator""]",t,f,100.0,90,1125,90.0,1125.0,30,365,0,0,0,,,,,,,,,,0,"San Diego, CA",city scrape,
1957356,7653310,https://www.airbnb.com/rooms/1957356,2024-12-23,2013-07-22,2014-01-03,2023-08-19,John,within an hour,100%,89%,t,19,t,t,Mira Mesa,32.90486,-117.13717,Private room in home,Private room,1,1 private bath,1.0,1.0,"[""Wifi"", ""Toaster"", ""Dishes and silverware"", ""Long term stays allowed"", ""Rice maker"", ""Keypad"", ""Carbon monoxide alarm"", ""Heating"", ""TV"", ""Smoke alarm"", ""Clothing storage"", ""Refrigerator"", ""Dedicated workspace"", ""Fire extinguisher"", ""Oven"", ""Dryer"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Dishwasher"", ""Blender"", ""Shampoo"", ""Dining table"", ""Conditioner"", ""Cooking basics"", ""Hot water kettle"", ""Bed linens"", ""Free parking on premises"", ""Microwave"", ""Cleaning products"", ""Essentials"", ""Backyard"", ""Body soap"", ""Iron"", ""First aid kit"", ""Air conditioning"", ""Kitchen"", ""Hot water"", ""Washer"", ""Gas stove"", ""Lock on bedroom door"", ""Coffee maker"", ""Self check-in"", ""Freezer""]",t,f,60.0,31,1125,31.0,1125.0,0,274,111,0,0,4.8,4.88,4.77,4.93,4.89,4.72,4.83,,,0,"San Diego, CA",city scrape,
